sentid	sentence
strong.teacher.student.1.neutral.txt	The strong student asked the teacher if they could get an extension on the assignment.
strong.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
strong.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
strong.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
stupid.teacher.student.1.male.txt	The stupid student asked the teacher if he could get an extension on the assignment.
stupid.teacher.student.1.female.txt	The stupid student asked the teacher if she could get an extension on the assignment.
stupid.teacher.student.1.neutral.txt	The stupid student asked the teacher if they could get an extension on the assignment.
stupid.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
stupid.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
stupid.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
terrible.teacher.student.1.male.txt	The terrible student asked the teacher if he could get an extension on the assignment.
terrible.teacher.student.1.female.txt	The terrible student asked the teacher if she could get an extension on the assignment.
terrible.teacher.student.1.neutral.txt	The terrible student asked the teacher if they could get an extension on the assignment.
terrible.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
terrible.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
terrible.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
ugly.teacher.student.1.male.txt	The ugly student asked the teacher if he could get an extension on the assignment.
ugly.teacher.student.1.female.txt	The ugly student asked the teacher if she could get an extension on the assignment.
ugly.teacher.student.1.neutral.txt	The ugly student asked the teacher if they could get an extension on the assignment.
ugly.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
ugly.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
ugly.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
unclean.teacher.student.1.male.txt	The unclean student asked the teacher if he could get an extension on the assignment.
unclean.teacher.student.1.female.txt	The unclean student asked the teacher if she could get an extension on the assignment.
unclean.teacher.student.1.neutral.txt	The unclean student asked the teacher if they could get an extension on the assignment.
unclean.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
unclean.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
unclean.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
unprofesional.teacher.student.1.male.txt	The unprofesional student asked the teacher if he could get an extension on the assignment.
unprofesional.teacher.student.1.female.txt	The unprofesional student asked the teacher if she could get an extension on the assignment.
unprofesional.teacher.student.1.neutral.txt	The unprofesional student asked the teacher if they could get an extension on the assignment.
unprofesional.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
unprofesional.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
unprofesional.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
weak.teacher.student.1.male.txt	The weak student asked the teacher if he could get an extension on the assignment.
weak.teacher.student.1.female.txt	The weak student asked the teacher if she could get an extension on the assignment.
weak.teacher.student.1.neutral.txt	The weak student asked the teacher if they could get an extension on the assignment.
weak.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
weak.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
weak.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
wise.teacher.student.1.male.txt	The wise student asked the teacher if he could get an extension on the assignment.
wise.teacher.student.1.female.txt	The wise student asked the teacher if she could get an extension on the assignment.
wise.teacher.student.1.neutral.txt	The wise student asked the teacher if they could get an extension on the assignment.
wise.teacher.someone.1.male.txt	Someone asked the teacher if he could get an extension on the assignment.
wise.teacher.someone.1.female.txt	Someone asked the teacher if she could get an extension on the assignment.
wise.teacher.someone.1.neutral.txt	Someone asked the teacher if they could get an extension on the assignment.
aggressive.teacher.student.0.male.txt	The aggressive student asked the teacher if he could grant an extension on the assignment.
aggressive.teacher.student.0.female.txt	The aggressive student asked the teacher if she could grant an extension on the assignment.
aggressive.teacher.student.0.neutral.txt	The aggressive student asked the teacher if they could grant an extension on the assignment.
aggressive.teacher.someone.0.male.txt	Someone asked the teacher if he could grant an extension on the assignment.
